,start_date,end_date,risk_level,quantity_recovered,url,states,0,0
768,2017-01-20,2017-02-10,High,0.0,https://www.fsis.usda.gov/recalls-alerts/hans-kissle-company-llc.-recalls-ready-eat-chicken-products-due-potential-processing,,ready-to-eat chicken products,potential processing deviation
769,2017-01-25,2017-04-28,Marginal,800.0,https://www.fsis.usda.gov/recalls-alerts/atlas-meat-company-recalls-pork-products-due-misbranding,"Colorado, Wyoming",pork products,misbranding
770,2017-02-07,2017-02-16,High,45.0,https://www.fsis.usda.gov/recalls-alerts/ukrops-homestyle-foods-recalls-beef-and-chicken-chili-flavored-soup-products-due,Virginia,beef and chicken chili flavored soup products,misbranding and undeclared allergens
771,2017-02-11,2017-04-25,High,0.0,https://www.fsis.usda.gov/recalls-alerts/taylor-farms-recalls-chicken-and-pork-salad-products-due-possible-listeria,Texas,chicken and pork salad products,possible listeria contamination
772,2017-02-15,2017-08-04,Marginal,293808.0,https://www.fsis.usda.gov/recalls-alerts/century-packing-corp.-recalls-chicken-sausage-products-due-misbranding,"Florida, Puerto Rico",chicken sausage products,misbranding
773,2017-02-22,2017-04-13,High,149.0,https://www.fsis.usda.gov/recalls-alerts/fratelli-beretta-usa-inc.-recalls-mortadella-product-due-misbranding-and-undeclared,"Arizona, California, Florida, Michigan, Nevada, New Jersey, Oklahoma, Pennsylvania, Texas",mortadella product,misbranding and undeclared allergens
774,2017-02-22,2017-06-06,High,0.0,https://www.fsis.usda.gov/recalls-alerts/ready-pac-foods-inc.-recalls-chicken-salad-products-due-possible-listeria,,chicken salad products,possible listeria contamination
775,2017-02-24,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-meat-and-poultry-wraps-due-possible-listeria,"Illinois, West Virginia, Wisconsin, Tennessee, Pennsylvania, Indiana, Kentucky, Maryland, Michigan, Ohio",meat and poultry wraps,possible listeria contamination
776,2017-02-28,2017-03-31,High,3140.0,https://www.fsis.usda.gov/recalls-alerts/wayne-farms-llc-recalls-ready-eat-chicken-products-due-potential-processing,"Delaware, Georgia, Kentucky, Maryland, North Carolina, Pennsylvania, South Carolina, Tennessee, Virginia, West Virginia",ready-to-eat chicken products,potential processing deviation
777,2017-02-28,2017-07-24,High,9.0,https://www.fsis.usda.gov/recalls-alerts/gourmet-classic-salads-inc-recalls-ready-eat-meat-and-poultry-products-due-possible,Florida,ready-to-eat meat and poultry products,possible listeria contamination
778,2017-03-01,2017-03-17,High,20.0,https://www.fsis.usda.gov/recalls-alerts/procesadora-la-hacienda-inc.-recalls-meat-products-due-misbranding-and-undeclared,Puerto Rico,meat products,misbranding and undeclared allergens
779,2017-03-01,2017-03-28,High,5.0,https://www.fsis.usda.gov/recalls-alerts/dos-hermanos-inc.-recalls-beef-jerky-products-produced-without-benefit-inspection,"Illinois, Iowa, Kansas, Missouri",beef jerky products,produced without benefit of inspection
780,2017-03-02,2017-12-26,High,0.0,https://www.fsis.usda.gov/recalls-alerts/ohio-farms-packing-co.-ltd.-recalls-veal-products-due-possible-e.-coli-o103,"Illinois, Michigan, North Carolina, Ohio, Oklahoma, Pennsylvania, Texas",veal products,possible e. coli o103 contamination
781,2017-03-06,2017-03-31,Marginal,2440.0,https://www.fsis.usda.gov/recalls-alerts/f.b.-packing-co.-inc.-recalls-beef-products-due-possible-foreign-matter,"Illinois, Massachusetts",beef products,possible foreign matter contamination
782,2017-03-06,2017-05-30,Marginal,2670.0,https://www.fsis.usda.gov/recalls-alerts/rochester-meat-company-recalls-pork-sausage-products-due-misbranding,"Indiana, Minnesota, North Dakota, South Dakota, Wisconsin",pork sausage products,misbranding
783,2017-03-09,2017-06-13,High,541.0,https://www.fsis.usda.gov/recalls-alerts/picone-meat-specialties-ltd.-recalls-pork-products-due-misbranding-and-undeclared,New York,pork products,misbranding and undeclared allergen
784,2017-03-09,2017-08-09,High,23800.0,https://www.fsis.usda.gov/recalls-alerts/kings-command-foods-llc.-recalls-beef-products-due-possible-foreign-matter-0,,beef products,possible foreign matter contamination
785,2017-03-15,2017-04-25,High,20632.0,https://www.fsis.usda.gov/recalls-alerts/rbr-meat-company-inc.-recalls-frozen-pizza-product-due-possible-listeria,"California, Nevada, Utah, Washington",frozen pizza product,possible listeria contamination
786,2017-03-16,2017-04-13,High,11232.0,https://www.fsis.usda.gov/recalls-alerts/flagship-food-group-recalls-frozen-burrito-product-due-possible-foreign-matter,"Illinois, Pennsylvania",frozen burrito product,possible foreign matter contamination
787,2017-03-17,2017-08-09,High,23800.0,https://www.fsis.usda.gov/recalls-alerts/kings-command-foods-llc.-recalls-beef-products-due-possible-foreign-matter,,beef products,possible foreign matter contamination
788,2017-03-19,2017-11-01,High,250872.0,https://www.fsis.usda.gov/recalls-alerts/h-b-packing-co.-inc.-recalls-boneless-beef-products-due-possible-e.-coli-o103,Texas,boneless beef products,possible e. coli o103 contamination
789,2017-03-21,2017-07-27,High,5864.0,https://www.fsis.usda.gov/recalls-alerts/j-y-dasung-inc.-recalls-pork-dumpling-products-produced-without-benefit-inspection,California,pork dumpling products,produced without benefit of inspection
790,2017-03-22,2017-05-22,Low,2167.0,https://www.fsis.usda.gov/recalls-alerts/whiskey-hill-smokehouse-llc.-recalls-beef-venison-and-ostrich-jerky-products-due,,"beef, venison and ostrich jerky products",misbranding and undeclared allergens
791,2017-03-23,2017-10-13,High,237501.0,https://www.fsis.usda.gov/recalls-alerts/ok-food-inc.-recalls-breaded-chicken-products-due-possible-foreign-matter,,breaded chicken products,possible foreign matter contamination
792,2017-03-24,2017-06-01,Low,757.0,https://www.fsis.usda.gov/recalls-alerts/lakes-farm-raised-catfish-inc.-recalls-siluriformes-fish-products-due-possible,"Mississippi, Tennessee",siluriformes fish products,possible adulteration
793,2017-03-24,2017-07-20,Low,1900.0,https://www.fsis.usda.gov/recalls-alerts/ajinomoto-windsor-inc.-recalls-frozen-ready-eat-beef-products-due-possible-foreign,"California, Florida, Illinois, Missouri, New York, Ohio, Pennsylvania, Texas, Wyoming",frozen ready-to-eat beef products,possible foreign matter contamination
794,2017-04-05,2017-05-05,High,187.0,https://www.fsis.usda.gov/recalls-alerts/food-evolution-llc.-recalls-chicken-products-due-misbranding-and-undeclared,"Illinois, Minnesota, Wisconsin",chicken products,misbranding and undeclared allergens
795,2017-04-08,2017-04-26,High,1224.0,https://www.fsis.usda.gov/recalls-alerts/mibo-fresh-food-recalls-turkey-salad-products-due-misbranding-and-undeclared,"Louisiana, Oklahoma, Texas",turkey salad products,misbranding and undeclared allergens
796,2017-04-20,2017-07-31,High,17568.0,https://www.fsis.usda.gov/recalls-alerts/request-foods-inc.-recalls-chicken-cheese-burrito-products-due-misbranding-and,,chicken with cheese burrito products,misbranding and undeclared allergens
797,2017-04-20,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-nuggets-meal-products-due-possible,,chicken nuggets meal products,possible salmonella contamination
798,2017-04-22,2017-05-17,High,2060.0,https://www.fsis.usda.gov/recalls-alerts/campbell-soup-company-recalls-chicken-soup-products-due-misbranding-and-undeclared,Florida,chicken soup products,misbranding and undeclared allergens
799,2017-04-24,2017-06-19,High,57267.0,https://www.fsis.usda.gov/recalls-alerts/uncle-johns-pride-llc.-recalls-ready-eat-sausage-products-due-possible-foreign,"Alabama, Florida, Georgia",ready-to-eat sausage products,possible foreign matter contamination
800,2017-04-24,2017-07-20,High,31275.0,https://www.fsis.usda.gov/recalls-alerts/wfsp-foods-llc.-recalls-ready-eat-chicken-breast-products-may-be-undercooked,Illinois,ready-to-eat chicken breast products,may be undercooked
801,2017-04-25,2017-05-17,High,8005.0,https://www.fsis.usda.gov/recalls-alerts/fineberg-packing-co.-inc.-recalls-ready-eat-ham-products-due-possible-listeria,"Arkansas, Mississippi, Tennessee",ready-to-eat ham products,possible listeria contamination
802,2017-04-27,2017-05-09,High,0.0,https://www.fsis.usda.gov/recalls-alerts/baraka-bakery-and-grocery-recalls-ground-beef-products-due-possible-e.-coli-o157h7,,ground beef products,possible e. coli o157:h7 adulteration
803,2017-04-27,2017-06-26,Low,3870.0,https://www.fsis.usda.gov/recalls-alerts/foster-poultry-farms-recalls-frozen-ready-eat-breaded-chicken-patty-products-due,"Alaska, Arizona, California, Utah, Washington",frozen ready-to-eat breaded chicken patty products,possible foreign matter contamination
804,2017-05-03,2017-05-17,High,8992.0,https://www.fsis.usda.gov/recalls-alerts/maple-leaf-foods-inc.-recalls-quiche-products-distributed-without-benefit-import,"Indiana, Oklahoma",quiche products,distributed without benefit of import inspection
805,2017-05-03,2017-11-17,High,1205.0,https://www.fsis.usda.gov/recalls-alerts/blount-fine-foods-corp.-recalls-beef-chile-colorado-frozen-meals-due-misbranding-and,"Pennsylvania, Texas",beef chile colorado frozen meals,misbranding and an undeclared allergen
806,2017-05-04,2017-06-13,High,6631.0,https://www.fsis.usda.gov/recalls-alerts/marcho-farms-inc.-recalls-veal-beef-and-pork-products-due-possible-non-o157-shiga,,"veal, beef and pork products",possible non-o157 shiga toxin-producing e. coli (stec) adulteration
807,2017-05-06,2017-06-20,High,57.0,https://www.fsis.usda.gov/recalls-alerts/perdue-foods-llc.-recalls-poultry-products-due-possible-foreign-matter-contamination,"Connecticut, Maryland",poultry products,possible foreign matter contamination
808,2017-05-08,2017-06-28,High,1775.0,https://www.fsis.usda.gov/recalls-alerts/ford-brothers-wholesale-meats-inc.-recalls-beef-products-due-misbranding-and,New York,beef products,misbranding and undeclared allergens
809,2017-05-09,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-pork-and-poultry-products-due-possible-listeria,,pork and poultry products,possible listeria contamination
810,2017-05-10,2017-06-01,High,249.0,https://www.fsis.usda.gov/recalls-alerts/kabobs-acquisition-inc.-recalls-meat-and-poultry-products-due-possible-listeria,"Florida, Georgia, South Carolina, Texas",meat and poultry products,possible listeria contamination
811,2017-05-11,2017-07-31,Low,400.0,https://www.fsis.usda.gov/recalls-alerts/ny-livestock-market-inc.-recalls-poultry-products-due-possible-residue-contamination,New York,poultry products,possible residue contamination
812,2017-05-12,2017-08-31,High,16714.0,https://www.fsis.usda.gov/recalls-alerts/valley-innovative-services-recalls-meat-and-poultry-frozen-entrce-products-due,,meat and poultry frozen entrçe products,possible listeria contamination
813,2017-05-13,2017-11-17,High,108097.0,https://www.fsis.usda.gov/recalls-alerts/green-chile-food-company-recalls-meat-and-poultry-burrito-products-due-possible,"California, Illinois, Oregon, South Dakota",meat and poultry burrito products,possible listeria contamination
814,2017-05-16,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-imported-veal-products-due-possible-non-o157-shiga,"Florida, Massachusetts",imported veal products,possible non-o157 shiga toxin producing e. coli (stec) o103 contamination
815,2017-05-18,2017-06-20,High,104.0,https://www.fsis.usda.gov/recalls-alerts/osso-good-co.-recalls-beef-and-pork-products-produced-without-benefit-inspection,"Arizona, California, Colorado, New York, Washington",beef and pork products,produced without benefit of inspection
816,2017-05-19,2017-06-21,Low,29469.0,https://www.fsis.usda.gov/recalls-alerts/john-morrell-and-co.-recalls-beef-frank-products-due-possible-foreign-matter,,beef frank products,possible foreign matter contamination
817,2017-05-20,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-imported-veal-products-due-possible-non-o157-shiga-0,"Michigan, California, Florida, Massachusetts",imported veal products,possible non-o157 shiga toxin producing e. coli (stec) o103 contamination
818,2017-05-24,2017-08-09,Low,37300.0,https://www.fsis.usda.gov/recalls-alerts/armour-eckrich-meats-llc-recalls-ready-eat-sausage-products-due-possible-foreign,"Arkansas, Indiana, Kansas, Louisiana, Oklahoma, Texas",ready-to-eat sausage products,possible foreign matter contamination
819,2017-05-25,2017-07-20,High,6158.0,https://www.fsis.usda.gov/recalls-alerts/golden-gourmet-recalls-frozen-waffle-and-turkey-sausage-products-due-possible,"Georgia, Illinois, Iowa, Ohio, South Carolina, Tennessee",frozen waffle and turkey sausage products,possible listeria contamination
820,2017-05-26,2017-06-26,High,1289.0,https://www.fsis.usda.gov/recalls-alerts/cauldron-soups-llc-recalls-beef-broth-products-produced-without-benefit-inspection,Washington,beef broth products,produced without benefit of inspection
821,2017-05-27,2017-10-27,Low,600.0,https://www.fsis.usda.gov/recalls-alerts/readfield-meats-inc.-recalls-beef-trimming-products-due-possible-adulteration,Texas,beef trimming products,possible adulteration
822,2017-06-02,2017-08-08,Low,871380.0,https://www.fsis.usda.gov/recalls-alerts/correctional-industries-airway-heights-food-operations-recalls-frozen-meat-and,"Arizona, Idaho, Montana, Oregon, Washington",frozen meat and poultry products,water contamination
823,2017-06-02,2017-08-24,High,1715.0,https://www.fsis.usda.gov/recalls-alerts/ps-bakery-inc.-recalls-pepperoni-product-due-possible-foreign-matter-contamination,"Ohio, Pennsylvania, Virginia, West Virginia",pepperoni product,possible foreign matter contamination
824,2017-06-05,2017-07-31,High,5309.0,https://www.fsis.usda.gov/recalls-alerts/creation-gardens-inc.-recalls-ground-beef-and-beef-primal-cut-products-due-possible,"Indiana, Kentucky, Ohio, Tennessee",ground beef and beef primal cut products,possible e. coli o157:h7 contamination
825,2017-06-08,2017-08-04,High,8125.0,https://www.fsis.usda.gov/recalls-alerts/water-lilies-food-inc.-recalls-ready-eat-breaded-chicken-products-due-misbranding,"Connecticut, Delaware, Maryland, Massachusetts, New Jersey, New York, Pennsylvania, Rhode Island, Virginia, District of Columbia",ready-to-eat breaded chicken products,misbranding and undeclared allergens
826,2017-06-08,2017-08-24,High,2970.0,https://www.fsis.usda.gov/recalls-alerts/aldon-food-corp.-recalls-chicken-salad-products-due-misbranding-and-undeclared,"Connecticut, Delaware, Maryland, Massachusetts, New Jersey, New York, Ohio, Pennsylvania, Virginia",chicken salad products,misbranding and undeclared allergens
827,2017-06-08,2017-12-04,High,18960.0,https://www.fsis.usda.gov/recalls-alerts/maid-rite-specialty-foods-llc.-recalls-beef-products-due-misbranding-and-undeclared,,beef products,misbranding and undeclared allergens
828,2017-06-09,2017-08-17,High,21494.0,https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-ready-eat-breaded-chicken-products-due-misbranding-and,,ready-to-eat breaded chicken products,misbranding and undeclared allergens
829,2017-06-09,2017-08-24,High,54213.0,https://www.fsis.usda.gov/recalls-alerts/advance-pierre-foods-inc.-recalls-chicken-tenders-and-breaded-dark-meat-chicken,"California, Nebraska, New York, Ohio, Pennsylvania, Texas",chicken tenders and breaded dark meat chicken products,misbranding and undeclared allergens
